,stock,material,descripcion,tipoMaterial,umb,mat,sm,grupo,jerarquia,numerofab,fabricante,extension,creado,modificado
4580,71000284182,91000005772,"HOUSING, BEARING UNIT",HERS,ST,,,31171519,,UM100163R1,SACE-ABB,,2016-04-27,
4581,71000284190,91000005773,"SEMICONDUCTOR DEVICE, THYRISTOR",HERS,SET,,,411157,,5STP-06D 2600,SACE-ABB,,2016-04-27,
4582,71000284208,91000005774,"HEATER, SPACE",HERS,ST,,,401018,,DWG-UM309388,SACE-ABB,,2016-04-27,
4583,71000284232,91000005776,"HEATER, SPACE",HERS,ST,,,401018,,UM309274K2120,SACE-ABB,,2016-04-27,
4584,71000284240,91000005777,"HEATER, SPACE",HERS,ST,,,401018,,UM309274K1120,SACE-ABB,,2016-04-27,
4585,71000284257,91000005778,"SEAL RING ASSEMBLY, LABYRINTH",HERS,SET,,,314119,,U2TF6120908D100,SACE-ABB,,2016-04-27,2022-11-01
4586,71000284265,91000005779,"HOUSING, BEARING UNIT",HERS,SET,,,31171519,,U2612ENLUOP80/UOQ80,SACE-ABB,,2016-04-27,
4587,71000284281,91000005780,"CONTACT, ELECTRICAL",HERS,ST,,,391215,,D72274001,FURNAS,,2016-04-27,
4588,71000284299,91000005781,"RECTIFIER, SEMICONDUCTOR DEVICE",HERS,ST,,,261017,,49D194176,FURNAS,,2016-04-27,
4589,71000284307,91000005782,"RELAY, ELECTROMAGNETIC",HERS,ST,,,391223,,48DC37A4,FURNAS,,2016-04-27,2022-11-01
4590,71000284315,91000005783,"TRANSFORMER, POTENTIAL",HERS,ST,,,39121001,,48MB1T,FURNAS,,2016-04-27,2022-11-01
4591,71000284315,91000005784,"TRANSFORMER, POTENTIAL",HERS,ST,,,39121001,,D-52448,FURNAS,,2016-04-27,2022-11-01
4592,71000284331,91000005786,"CAPACITOR, FIXED, AIR DIELECTRIC",HERS,ST,,,321215,,3751-21,ELECTRIC,,2016-04-27,
4593,71000284349,91000005787,"CAPACITOR, FIXED, AIR DIELECTRIC",HERS,ST,,,321215,,278C180F04,ELECTRIC,,2016-04-27,
4594,71000284364,91000005788,"CALIBRATOR, SYNCHRO",HERS,ST,,,411165,,363B100G01,ELECTRIC,,2016-04-27,2022-10-07
4595,71000284380,91000005789,"RECTIFIER, SEMICONDUCTOR DEVICE",HERS,ST,,,261017,,MP-T1001-G01,ELECTRIC,,2016-04-27,
4596,71000284406,91000005790,"RECTIFIER, SEMICONDUCTOR DEVICE",HERS,ST,,,261017,,121C630F14,ELECTRIC,,2016-04-27,
4597,71000284414,91000005791,"BEARING, JOURNAL ASSY",HERS,ST,,,311715,,116D186G01,ELECTRIC,,2016-04-27,
4598,71000284414,91000005792,"BEARING, JOURNAL ASSY",HERS,ST,,,311715,,DWG.112D452,ELECTRIC,,2016-04-27,
4599,71000284422,91000005793,"ABSORBER, OVERVOLTAGE",HERS,ST,,,311715,,800A575F01,ELECTRIC,,2016-04-27,
4600,71000284448,91000005794,"SEMICONDUCTOR DEVICE, DIODE",HERS,ST,,,321115,,132A208F01,ELECTRIC,,2016-04-27,
4601,71000284455,91000005795,"SEMICONDUCTOR DEVICE, DIODE",HERS,ST,,,321115,,840A382F02,ELECTRIC,,2016-04-27,2020-04-14
4602,71000284463,91000005796,"RECTIFIER, SEMICONDUCTOR DEVICE",HERS,ST,,,261017,,840C104F04,ELECTRIC,,2016-04-27,2020-04-14
4603,71000284489,91000005797,"SEMICONDUCTOR DEVICE, DIODE",HERS,ST,,,321115,,127A905F01,ELECTRIC,,2016-04-27,
4604,71000284497,91000005798,"SEMICONDUCTOR DEVICE, DIODE",HERS,ST,,,321115,,127A905F02,ELECTRIC,,2016-04-27,
4605,71000284505,91000005799,"RING, OIL CONTROL",HERS,ST,,,311632,,113C070F11,ELECTRIC,,2016-04-27,
4606,71000284513,91000005800,"RECTIFIER, SEMICONDUCTOR DEVICE",HERS,ST,,,261017,,152B064F02,ELECTRIC,,2016-04-27,
4607,71000284521,91000005801,"RECTIFIER, SEMICONDUCTOR DEVICE",HERS,ST,,,261017,,152B064F07,ELECTRIC,,2016-04-27,
4608,71000284554,91000005803,"SEMICONDUCTOR DEVICE, DIODE",HERS,ST,,,321115,,153B252F07,ELECTRIC,,2016-04-27,
4609,71000284554,91000005804,"SEMICONDUCTOR DEVICE, DIODE",HERS,ST,,,321115,,IN3296 510,ELECTRIC,,2016-04-27,
4610,71000284562,91000005805,"SEMICONDUCTOR DEVICE, DIODE",HERS,ST,,,321115,,153B252F08,ELECTRIC,,2016-04-27,
4611,71000284562,91000005806,"SEMICONDUCTOR DEVICE, DIODE",HERS,ST,,,321115,,IN3296-R,ELECTRIC,,2016-04-27,
4612,71000284570,91000005807,"FILTER ASSEMBLY, ELECTRICAL",HERS,ST,,,401615,,363B427 G01,ELECTRIC,,2016-04-27,
4613,71000284588,91000005808,"RESISTOR, FIXED, COMPOSITION",HERS,ST,,,321216,,139A156F01,ELECTRIC,,2016-04-27,2022-11-01
4614,71000284596,91000005809,"RING, OIL CONTROL",HERS,ST,,,311632,,113C070F20,ELECTRIC,,2016-04-27,
4615,71000284612,91000005810,"BEARING, SLEEVE",HERS,ST,,,311715,,101C075G01,ELECTRIC,,2016-04-27,
4616,71000284620,91000005811,AMMETER,HERS,ST,,,41113601,,800A600F03,GE-ELEC,,2016-04-27,
4617,71000284661,91000005813,"COIL, ELECTRICAL",HERS,SET,,,39121010,,C-2402 10KVA,ERCOLE,,2016-04-27,
4618,71000284695,91000005816,"COIL, ELECTRICAL",HERS,SET,,,39121010,,5K-818848C26,GE-ELEC,,2016-04-27,
4619,71000284703,91000005817,"RECTIFIER, SEMICONDUCTOR DEVICE",HERS,ST,,,261017,,596C81-C1,GE-ELEC,,2016-04-27,
4620,71000284729,91000005818,"RECTIFIER, SEMICONDUCTOR DEVICE",HERS,ST,,,261017,,34A840307-004,GE-ELEC,,2016-04-27,
4621,71000284745,91000005819,"COIL, ELECTRICAL",HERS,SET,,,39121010,,5K441CK196,GE-ELEC,,2016-04-27,
4622,71000284786,91000005821,"BEARING, SLEEVE",HERS,ST,,,311715,,AMI-900-1788,CIB-DWG,,2016-04-27,
4623,71000284836,91000005822,"BEARING, SLEEVE",HERS,ST,,,311715,,C540009-1,GE-ELEC,,2016-04-27,
4624,71000284844,91000005823,"BEARING, SLEEVE",HERS,ST,,,311715,,54002,GE-ELEC,,2016-04-27,
4625,71000284851,91000005824,"COIL, ELECTRICAL",HERS,SET,,,39121010,,5K821149C1,GE-ELEC,,2016-04-27,
4626,71000284869,91000005825,"BEARING, SLEEVE",HERS,ST,,,311715,,BMI-900-759,CIB-DWG,,2016-04-27,
4627,71000284901,91000005826,"COIL, ELECTRICAL",HERS,SET,,,39121010,,5K830944C3,GE-ELEC,,2016-04-27,
4628,71000284935,91000005829,"BEARING, SLEEVE",HERS,ST,,,311715,,6966158AB,GE,,2016-04-27,
4629,71000284935,91000005830,"BEARING, SLEEVE",HERS,ST,,,311715,,6966158AB,GE-ELEC,,2016-04-27,
4630,71000284943,91000005831,"SEMICONDUCTOR DEVICE, DIODE",HERS,ST,,,321115,,34A840301-006,GE-ELEC,,2016-04-27,
4631,71000284943,91000005832,"SEMICONDUCTOR DEVICE, DIODE",HERS,ST,,,321115,,IN3291-R,GE-ELEC,,2016-04-27,
4632,71000284950,91000005833,"SEMICONDUCTOR DEVICE, DIODE",HERS,PAA,,,321115,,34A841006-001,GE-ELEC,,2016-04-27,
4633,71000284950,91000005834,"SEMICONDUCTOR DEVICE, DIODE",HERS,PAA,,,321115,,RAE-8239,GE-ELEC,,2016-04-27,
4634,71000284976,91000005836,"RECTIFIER, SEMICONDUCTOR DEVICE",HERS,ST,,,261017,,597C516-G1,GE-ELEC,,2016-04-27,
4635,71000284984,91000005837,"RECTIFIER, SEMICONDUCTOR DEVICE",HERS,ST,,,261017,,34A840306-010,GE-ELEC,,2016-04-27,
4636,71000285155,91000005840,"SEMICONDUCTOR DEVICE, DIODE",HERS,PAA,,,321115,,34A841006-00,GE-ELEC,,2016-04-27,
4637,71000285171,91000005841,"STATOR, MOTOR",HERS,SET,,,261017,,34B840351-003,GE-ELEC,,2016-04-27,
4638,71000285189,91000005842,"RECTIFIER, SEMICONDUCTOR DEVICE",HERS,ST,,,261017,,C290B-8229,GE-ELEC,,2016-04-27,
4639,71000285189,91500029876,"RECTIFIER, SEMICONDUCTOR DEVICE",HERS,ST,,,261017,,T700063004BY,GE-ELEC,,2017-11-09,
4640,71000285239,91000005846,"SEMICONDUCTOR DEVICE, DIODE",HERS,ST,,,321115,,A90D,GE-ELEC,,2016-04-27,
4641,71000285247,91000005847,"SEMICONDUCTOR DEVICE, DIODE",HERS,ST,,,321115,,A91D,GE-ELEC,,2016-04-27,
4642,71000285270,91000005848,"STATOR, MOTOR",HERS,SET,,,261017,,34B840351-008,GE-ELEC,,2016-04-27,
4643,71000285411,91000005850,"COIL, ELECTRICAL",HERS,SET,,,39121010,,"PB-600HP,SF1",RELIANCE,,2016-04-27,
4644,71000285973,91000005852,"RESISTOR, FIXED, COMPOSITION",HERS,ST,,,321216,,63481-5B,RELIANCE,,2016-04-27,2022-11-01
4645,71000286203,91000005853,"BRUSH, ELECTRICAL CONTACT",HERS,ST,,,261017,,ESTUDIO 26,LORRAINE,,2016-04-27,
4646,71000286229,91000005854,"COIL, ELECTRICAL",HERS,ST,,,39121010,,609427-1F,RELIANCE,,2016-04-27,
4647,71000286286,91000005856,"BRUSH, ELECTRICAL CONTACT",HERS,ST,,,261017,,EST.24/EG-40D,LORRAINE,,2016-04-27,
4648,71000286641,91000005857,SHIELD,HERS,ST,,,261017,,600414-9R,RELIANCE,,2016-04-27,
4649,71000286716,91000005859,"HEATER, THERMAL RELEASE",HERS,ST,,,401018,,405614-4D,RELIANCE,,2016-04-27,
4650,71000286799,91000005860,"COIL, ELECTRICAL",HERS,SET,,,39121010,,FOD450HP,SIEMENS,,2016-04-27,
4651,71000286823,91000005862,"SEAL RING ASSEMBLY, LABYRINTH",HERS,ST,,,314119,,AMI-1840,CIB-DWG,,2016-04-27,2022-11-01
4652,71000286849,91000005864,"COIL, ELECTRICAL",HERS,SET,,,39121010,,1LA3286,SIEMENS,,2016-04-27,
4653,71000286864,91000005866,"COIL, ELECTRICAL",HERS,SET,,,39121010,,JT-300HP,US-MOTOR,,2016-04-27,
4654,71000286872,91000005867,"COIL, ELECTRICAL",HERS,SET,,,39121010,,JT-370HP,US-MOTOR,,2016-04-27,
4655,71000286880,91000005868,"COIL, ELECTRICAL",HERS,SET,,,39121010,,JT-310HP,US-MOTOR,,2016-04-27,
4656,71000286898,91000005869,"CAPACITOR, FIXED, AIR DIELECTRIC",HERS,ST,,,321215,,OV-4-370,BROWNELL,,2016-04-27,
4657,71000286906,91000005870,"CAPACITOR, FIXED, AIR DIELECTRIC",HERS,ST,,,321215,,0V-5-370,BROWNELL,,2016-04-27,
4658,71000286906,91000005871,"CAPACITOR, FIXED, AIR DIELECTRIC",HERS,ST,,,321215,,97F5705,GE-ELEC,,2016-04-27,
4659,71000286914,91000005872,"CAPACITOR, FIXED, AIR DIELECTRIC",HERS,ST,,,321215,,OV-6-370,BROWNELL,,2016-04-27,
4660,71000286914,91000005873,"CAPACITOR, FIXED, AIR DIELECTRIC",HERS,ST,,,321215,,97F4156,GE-ELEC,,2016-04-27,
4661,71000287003,91000005876,"COIL, ELECTRICAL",HERS,SET,,,39121010,,CSF-800HP,WESTING,,2016-04-27,
4662,71000287037,91000005877,"BEARING, SLEEVE",HERS,ST,,,311715,,2584A52G01,WESTING,,2016-04-27,
4663,71000287045,91000005878,"BEARING, SLEEVE",HERS,ST,,,311715,,2584A53G01,WESTING,,2016-04-27,
4664,71000287078,91000005879,"COIL, ELECTRICAL",HERS,SET,,,39121010,,HR4A-450HP,WESTING,,2016-04-27,
4665,71000287094,91000005881,"BEARING, SLEEVE",HERS,ST,,,311715,,410D15G01,WESTING,,2016-04-27,
4666,71000287102,91000005882,"COIL, ELECTRICAL",HERS,SET,,,39121010,,HSW2-600HP,WESTING,,2016-04-27,
4667,71000287110,91000005883,"RING, OIL CONTROL",HERS,ST,,,311632,,18D8302H10,WESTING,,2016-04-27,
4668,71000287128,91000005884,"COIL, ELECTRICAL",HERS,SET,,,39121010,,G-CC-4 450HP,WESTING,,2016-04-27,
4669,71000287177,91000005885,"COIL, ELECTRICAL",HERS,SET,,,39121010,,61212CR,WESTING,,2016-04-27,
4670,71000287219,91000005888,"SPACER, RING",HERS,ST,,,31162419,,44165DG-14X,WESTING,,2016-04-27,
4671,71000287227,91000005889,TERMINAL,HERS,ST,,,261017,,B5-135-DEC151,WESTING,,2016-04-27,2022-10-07
4672,71000287250,91000005893,RETAINER,HERS,ST,,,311632,,BMI-MISC-1013,CIB-DWG,,2016-04-27,
4673,71000287250,91000005894,RETAINER,HERS,ST,,,311632,,DWG B5-106-DEC151 ITEM.12,DOW-CHEM,,2016-04-27,
4674,71000287250,91000005895,RETAINER,HERS,ST,,,311632,,B5-134-DEC151,WESTING,,2016-04-27,
4675,71000287268,91000005896,RING,HERS,ST,,,31163202,,BMI-MISC-1011,CIB-DWG,,2016-04-27,
4676,71000287276,91000005897,"RING, RETAINING",HERS,ST,,,31163202,,BMI-MISC-1014,CIB-DWG,,2016-04-27,
4677,71000287284,91000005898,"RING, THRUST",HERS,ST,,,261017,,E5-169-DEC151,WESTING,,2016-04-27,
4678,71000287342,91000005901,TERMINAL,HERS,ST,,,261017,,AMI-MISC-2347,CIB-DWG,,2016-04-27,
4679,71000287342,91000005902,TERMINAL,HERS,ST,,,261017,,DWG B5-106-DEC151 ITEM.35,DOW-CHEM,,2016-04-27,
4680,71000287342,91000005903,TERMINAL,HERS,ST,,,261017,,E5-173-DEC151,WESTING,,2016-04-27,
4681,71000287409,91000005907,"BRUSH, ELECTRICAL CONTACT",HERS,ST,,,261017,,771A505G04,WESTING,,2016-04-27,
4682,71000287417,91000005908,HEATER,HERS,ST,,,401018,,123F614B,WESTING,,2016-04-27,
4683,71000287433,91000005910,"RELAY, ELECTROMAGNETIC",HERS,ST,,,391223,,CR124-E078,GE-ELEC,,2016-04-27,2022-11-01
4684,71000287433,91000005911,"RELAY, ELECTROMAGNETIC",HERS,ST,,,391223,,AA31PB,WESTING,,2016-04-27,2022-11-01
4685,71000287441,91000005912,ROTOR,HERS,ST,,,221017,,75E32956,WESTING,,2016-04-27,
4686,71000287474,91000005914,BODY,HERS,ST,,,261017,,BMI-MISC-1000,CIB-DWG,,2016-04-27,
4687,71000287474,91000005915,BODY,HERS,ST,,,261017,,DWG B5-104-DEC151 ITEM.2,DOW-CHEM,,2016-04-27,
4688,71000287474,91000005916,BODY,HERS,ST,,,261017,,BMI-MISC-1000,HAYGOOD,,2016-04-27,
4689,71000287474,91000005917,BODY,HERS,ST,,,261017,,E5-109-DEC151,L.L.MACH,,2016-04-27,
4690,71000287482,91000005918,"SPLICE, CONDUCTOR",HERS,ST,,,261017,,AMI-MISC-2370,CIB-DWG,,2016-04-27,
4691,71000287482,91000005919,"SPLICE, CONDUCTOR",HERS,ST,,,261017,,E5-108-DEC151,L.L.MACH,,2016-04-27,
4692,71000287508,91000005923,RING,HERS,ST,,,31163202,,AMI MISC-2348,CIB-DWG,,2016-04-27,
4693,71000287508,91000005924,RING,HERS,ST,,,31163202,,E5-120-DEC151,L.L.MACH,,2016-04-27,
4694,71000287532,91000005927,"INSERT, INSULATOR",HERS,ST,,,261017,,E5-112-DEC151,L.L.MACH,,2016-04-27,
4695,71000287557,91000005929,"INSERT, INSULATOR",HERS,ST,,,261017,,AMI-MISC-2338,CIB-DWG,,2016-04-27,
4696,71000287557,91000005930,"INSERT, INSULATOR",HERS,ST,,,261017,,E5-114-DEC151,L.L.MACH,,2016-04-27,
4697,71000287573,91000005932,"INSERT, INSULATOR",HERS,ST,,,261017,,AMI-MISC-2349,CIB-DWG,,2016-04-27,
4698,71000287573,91000005933,"INSERT, INSULATOR",HERS,ST,,,261017,,E5-118-DEC151,L.L.MACH,,2016-04-27,
4699,71000287581,91000005934,"INSERT, INSULATOR",HERS,ST,,,261017,,AMI-MISC-2359,CIB-DWG,,2016-04-27,
4700,71000287581,91000005935,"INSERT, INSULATOR",HERS,ST,,,261017,,E5-116-DEC151,L.L.MACH,,2016-04-27,
4701,71000287599,91000005936,NUT,HERS,ST,,,311617,,AMI-MISC-2356,CIB-DWG,,2016-04-27,
4702,71000287607,91000005937,WASHER,HERS,ST,,,311618,,AMI-MISC-2362,CIB-DWG,,2016-04-27,
4703,71000287607,91000005938,WASHER,HERS,ST,,,311618,,E5-119-DEC151,L.L.MACH,,2016-04-27,
4704,71000287615,91000005939,"SWITCH, ROTARY",HERS,ST,,,261017,,SHJ-11-17,US-MOTOR,,2016-04-27,
4705,71000287631,91000005941,"SWITCH, ROTARY",HERS,ST,,,261017,,SKC-30-17,US-MOTOR,,2016-04-27,
4706,71000287649,91000005942,"SWITCH, ROTARY",HERS,ST,,,261017,,SKC-32-17,US-MOTOR,,2016-04-27,
4707,71000287664,91000005944,"SWITCH, ROTARY",HERS,ST,,,261017,,SKC-40-17,US-MOTOR,,2016-04-27,
4708,71000287714,91000005949,"SWITCH, ROTARY",HERS,ST,,,261017,,SDO-7-36,US-MOTOR,,2016-04-27,
4709,71000287730,91000005951,"MOTOR, ALTERNATING CURRENT",HERS,ST,,,261017,,CS-1/4HP-GD56C,RELIANCE,,2016-04-27,
4710,71000287748,91000005952,"MOTOR, ALTERNATING CURRENT",HERS,ST,,,261017,,CS-3/4GD56C,RELIANCE,,2016-04-27,
4711,71000287763,91000005953,"MOTOR, ALTERNATING CURRENT",HERS,ST,,,261017,,TEFC3/4-56,BALDOR,,2016-04-27,
4712,71000287813,91000005955,"MOTOR, ALTERNATING CURRENT",HERS,ST,,,261017,,B0022FGF2A4 1K,TOSHIBA,,2016-04-27,
4713,71000287821,91000005956,"COIL, ELECTRICAL",HERS,ST,,,39121010,,BC 220/230V-50HZ,SACE,,2016-04-27,
4714,71000287847,91000005958,"MOTOR, DIRECT CURRENT",HERS,ST,,,261017,,FIMAC-33223,SACE,,2016-04-27,
4715,71000287854,91000005959,"VALVE, COMPRESSION RELEASE",HERS,ST,,,391215,,125V,SACE,,2016-04-27,2022-10-07
4716,71000287870,91000005961,"COIL, ELECTRICAL",HERS,ST,,,39121010,,125737/805,SACE,,2016-04-27,
4717,71000287888,91000005962,"COIL, ELECTRICAL",HERS,ST,,,39121010,,130643A806,SACE,,2016-04-27,
4718,71000287896,91000005963,"MOTOR, DIRECT CURRENT",HERS,ST,,,261012,,FIMAC 19-19-1,SACE,,2016-04-27,
4719,71000287912,91000005965,SWITCH ASSEMBLY,HERS,ST,,,40141607,,Z933-A292,TELEMECA,,2016-04-27,
4720,71000287920,91000005966,SWITCH ASSEMBLY,HERS,ST,,,40141607,,8351-A4,TELEMECA,,2016-04-27,
4721,71000287946,91000005968,"BOLT, HOOK",HERS,ST,,,311616,,47098,REDHEAD,,2016-04-27,
4722,71000288472,91000005969,"ELBOW, TUBE",HERS,ST,,,40183101,,W-2002,ALMAREFR,,2016-04-27,2022-11-01
4723,71000288506,91000005972,"ELBOW, TUBE",HERS,ST,,,40183101,,W-2040,ALMAREFR,,2016-04-27,2022-11-01
4724,71000288555,91000005976,"UNION, TUBE",HERS,ST,,,261216,,W-1022,ALMAREFR,,2016-04-27,
4725,71000288688,91000005984,"CARTRIDGE, DEHYDRATOR",HERS,ST,,,401615,,147,FRIOTECN,,2016-04-27,2022-10-07
4726,71000288704,91000005985,"DRIER, AIR-GAS, DESICCANT",HERS,ST,,,201117,,D-48,ALCO-CON,,2016-04-27,
4727,71000288704,91000005986,"DRIER, AIR-GAS, DESICCANT",HERS,ST,,,201117,,848-C,ALMAREFR,,2016-04-27,
4728,71000288704,91000005987,"DRIER, AIR-GAS, DESICCANT",HERS,ST,,,201117,,023U5381,DANFOSS,,2016-04-27,
4729,71000288704,91000005988,"DRIER, AIR-GAS, DESICCANT",HERS,ST,,,201117,,48DS,DANFOSS,,2016-04-27,
4730,71000288704,91000005989,"DRIER, AIR-GAS, DESICCANT",HERS,ST,,,201117,,K48,KRUNER,,2016-04-27,
4731,71000288704,91000005990,"DRIER, AIR-GAS, DESICCANT",HERS,ST,,,201117,,RC-4864,SPORLAND,,2016-04-27,
4732,71000288738,91000005993,"DRIER, AIR-GAS, DESICCANT",HERS,ST,,,201117,,431-305,CARRIER,,2016-04-27,
4733,71000288738,91000005994,"DRIER, AIR-GAS, DESICCANT",HERS,ST,,,201117,,DML-165,DANFOSS,,2016-04-27,
4734,71000288738,91000005995,"DRIER, AIR-GAS, DESICCANT",HERS,ST,,,201117,,305,KRUNER,,2016-04-27,
4735,71000288746,91000005996,"DRIER, AIR-GAS, DESICCANT",HERS,ST,,,31163210,,KH43LE120 ITEM 53,ALCO,,2016-04-27,
4736,71000288753,91000005997,"DRIER, AIR-GAS, DESICCANT",HERS,ST,,,31163210,,KH-U5LE-125 ITEM 20,ALCO,,2016-04-27,
4737,71000288787,91000005999,"INDICATOR, SIGHT, LIQUID",HERS,ST,,,411165,,STREAMLINE A-15903,ALMAREFR,,2016-04-27,
4738,71000288795,91000006000,"INDICATOR, SIGHT, LIQUID",HERS,ST,,,411165,,ALCO AMI-SS7,ALMAREFR,,2016-04-27,
4739,71000288803,91000006001,"TUBE, METALLIC",HERS,FT,,,40171601,,7002C,HARRIS,,2016-04-27,
4740,71000288845,91000006002,"TUBE, METALLIC",HERS,FT,,,40171601,,7007C,HARRIS,,2016-04-27,
4741,71000288894,91000006003,"CAPACITOR, FIXED, AIR DIELECTRIC",HERS,ST,,,321215,,4MFD,KRUNER,,2016-04-27,
4742,71000288902,91000006004,"GAUGE, PRESSURE, RECORDING",HERS,ST,,,411119,,060-5041,DANFOSS,,2016-04-27,2022-11-01
4743,71000288902,91000006005,"GAUGE, PRESSURE, RECORDING",HERS,ST,,,411119,,0176701,RANCO,,2016-04-27,2022-11-01
4744,71000288910,91000006006,"REGULATOR, TEMPERATURE",HERS,ST,,,41112404,,010-1410-0S29-0-30B7B,RANCO,,2016-04-27,
4745,71000289033,91000006009,"COMPRESSOR UNIT, REFRIGERATION",HERS,ST,,,40151607,,51FA660-300,CARRIER,,2016-04-27,
4746,71000289033,91000006010,"COMPRESSOR UNIT, REFRIGERATION",HERS,ST,,,40151607,,AJ-5515F,TECUMSEH,,2016-04-27,
4747,71000289041,91000006011,"COMPRESSOR UNIT, REFRIGERATION",HERS,ST,,,40151607,,AH-5524E,TECUMSEH,,2016-04-27,
4748,71000289058,91000006012,"COMPRESSOR UNIT, REFRIGERATION",HERS,ST,,,40151607,,REY3-0175-PFV-501(P021-1828),COPELAND,,2016-04-27,
4749,71000289058,91000006013,"COMPRESSOR UNIT, REFRIGERATION",HERS,ST,,,40151607,,AJ-5518E,TECUMSEH,,2016-04-27,
4750,71000289074,91000006014,"COMPRESSOR UNIT, REFRIGERATION",HERS,ST,,,40151607,,ZR144KC-TF5,COPELAND,,2016-04-27,
4751,71000289090,91000006015,"COMPRESSOR UNIT, REFRIGERATION",HERS,ST,,,40151607,,CRN5-0505-TF5,COPELAND,,2016-04-27,
4752,71000289108,91000006016,"COMPRESSOR UNIT, REFRIGERATION",HERS,ST,,,40151607,,ZR125KC-TFD-523,COPELAND,,2016-04-27,
4753,71000289116,91000006017,"COMPRESSOR UNIT, REFRIGERATION",HERS,ST,,,40151607,,CRN5-0500-TFD,COPELAND,,2016-04-27,
4754,71000289124,91000006018,"COMPRESSOR UNIT, REFRIGERATION",HERS,ST,,,40151607,,KAK-0200-TAC,COPELAND,,2016-04-27,
4755,71000289157,91000006022,GASKET,HERS,ST,,,3118,,020-0124-00 ALL,COPELAND,,2016-04-27,2022-11-01
4756,71000289165,91000006023,"PARTS KIT, COMPRESSOR",HERS,KIT,,,261017,,998-0713-01EAL,COPELAND,,2016-04-27,
4757,71000289181,91000006025,"PARTS KIT, COMPRESSOR",HERS,KIT,,,261017,,998-0661-06ALL,COPELAND,,2016-04-27,
4758,71000289199,91000006026,"PISTON, COMPRESSOR",HERS,ST,,,401518,,504-0001-14ERF,COPELAND,,2016-04-27,2022-11-01
4759,71000289215,91000006028,"INDICATOR, SIGHT, LIQUID",HERS,ST,,,411124,,998-0002-04LL,COPELAND,,2016-04-27,2022-11-01
4760,71000289223,91000006029,"VALVE, EXPANSION",HERS,ST,,,401416,,XB-1019-HC-1B-R22,ALCO,,2016-04-27,
4761,71000289249,91000006031,"COMPRESSOR UNIT, REFRIGERATION",HERS,ST,,,40151607,,MRH4-0760 TFD,COPELAND,,2016-04-27,
4762,71000289496,91000006044,"INDICATOR, SIGHT, LIQUID",HERS,ST,,,411124,,GLS3,DUNHAM,,2016-04-27,2022-11-01
4763,71000289587,91000006048,"CONDENSER, REFRIGERATING, WATER COOLED",HERS,ST,,,401739,,0415084,DUNHAM,,2016-04-27,2022-11-01
4764,71000289595,91000006049,"REGULATOR, TEMPERATURE",HERS,ST,,,41112404,,A19ABC-74,DUNHAM,,2016-04-27,
4765,71000289595,91000006050,"REGULATOR, TEMPERATURE",HERS,ST,,,41112404,,A19ABC-4C,JOHNS-CO,,2016-04-27,
4766,71000289603,91000006051,"MOTOR, ALTERNATING CURRENT",HERS,ST,,,261017,,1LA4207-4YC80,SIEMENS,,2016-04-27,
4767,71000289611,91000006052,"VALVE, SOLENOID",HERS,ST,,,40141605,,8210G100,ASCO,,2016-04-27,
4768,71000289645,91000006053,"VALVE, SOLENOID",HERS,ST,,,40141605,,100RB-2F3,ALCO,,2016-04-27,
4769,71000289694,91000006055,"BEARING, SLEEVE",HERS,ST,,,311715,,BRG-65,TRANE,,2016-04-27,
4770,71000289728,91000006056,CIRCUIT BREAKER,HERS,ST,,,40151607,,BKR-6,TRANE,,2016-04-27,
4771,71000289744,91000006057,"FILTER ELEMENT, FLUID",HERS,ST,,,401615,,640165,TRANE,,2016-04-27,
4772,71000289785,91000006059,"CONNECTOR, FLUID, PUMP",HERS,ST,,,401615,,CON-1,TRANE,,2016-04-27,
4773,71000289819,91000006064,CONTROL,HERS,ST,,,261017,,CNT-4,TRANE,,2016-04-27,
4774,71000289926,91000006065,"REPAIR KIT, COMPRESSOR",HERS,KIT,,,261017,,4330-2754-01-07,TRANE,,2016-04-27,
4775,71000290155,91000006066,"SEAL ASSEMBLY, PACKING RING",HERS,ST,,,43211510,,SEL-32,TRANE,,2016-04-27,
4776,71000290270,91000006068,"VALVE, EXPANSION",HERS,ST,,,401416,,28909,TRANE,,2016-04-27,
4777,71000290288,91000006069,"VALVE, REED",HERS,ST,,,401518,,VAL-8,TRANE,,2016-04-27,2022-11-01
4778,71000290312,91000006070,"VALVE, REED",HERS,ST,,,401518,,VAL-194,TRANE,,2016-04-27,2022-11-01
4779,71000290981,91000006071,"VALVE, EXPANSION",HERS,ST,,,401416,,TCLE 10HW,EMERSON,,2016-04-27,
4780,71000290999,91000006072,"VALVE, SOLENOID",HERS,ST,,,40141605,,EF21BE100,CARRIER,,2016-04-27,
4781,71000290999,91000006073,"VALVE, SOLENOID",HERS,ST,,,40141605,,MA1753,SPORLAN,,2016-04-27,
4782,71000291070,91000006074,"CONTROL, PRESSURE, RECORDING",HERS,ST,,,261017,,085-0062-00-1,COPELAND,,2016-04-27,
4783,71000291070,91000006075,"CONTROL, PRESSURE, RECORDING",HERS,ST,,,261017,,P128AA-17C,JOHNS-CO,,2016-04-27,
4784,71000291104,91000006076,"MOTOR, ALTERNATING CURRENT",HERS,ST,,,261017,,8-334300 CAT. N200,CENTURY,,2016-04-27,
4785,71000291286,91000006078,"COOLING COIL, AIR, DUCT TYPE",HERS,ST,,,261216,,40GB060-301,CARRIER,,2016-04-27,
